@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13}

@data
1,1,3,5,1,1,5,1,5,1,1,5,1,1,5,3,3,5,5,1,5,3,5,5,5,5,5,5,5,5,1,3,11
1,1,0,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,3,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,3,4,4,4,4,3,2,1,1,1,3,3,2,2,2,4,4,2,5,5,1,1,4,4,4,4,4,4,4,3,11
1,1,3,4,2,2,4,2,2,2,2,3,4,2,5,2,3,4,4,3,5,4,5,4,2,2,2,5,3,2,2,2,11
1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,4,3,4,4,4,4,4,2,4,5,5,3,4,2,3,4,3,2,4,4,4,5,5,4,4,5,3,4,1,5,11
1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,4,4,3,3,2,2,1,1,1,2,2,1,3,2,1,1,1,1,3,1,3,3,1,1,1,1,3,1,1,1,11
1,1,3,4,2,3,3,4,3,2,2,3,3,2,4,3,3,3,4,2,4,3,3,3,4,4,4,3,4,2,3,4,11
1,1,4,4,3,4,4,5,5,3,4,5,4,3,5,4,4,4,5,3,5,5,4,4,4,4,4,5,4,3,3,4,11
1,1,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,1,4,2,3,4,3,4,3,3,3,3,3,4,3,3,4,4,3,4,4,4,4,4,4,4,3,3,3,3,4,11
1,1,2,5,1,1,3,1,5,1,1,4,1,1,3,1,3,4,4,4,4,3,2,4,4,4,3,3,4,3,1,2,11
1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,1,4,1,1,4,1,5,5,4,5,1,3,3,1,3,3,3,2,4,4,2,2,1,1,3,2,3,2,2,2,11
1,1,3,5,4,5,3,4,2,2,3,4,4,2,5,3,4,4,4,2,5,2,5,4,2,2,3,3,4,1,3,3,11
1,1,3,4,2,1,1,1,1,1,1,1,2,3,3,3,2,3,3,2,2,3,1,3,2,2,3,4,4,4,4,4,11
1,1,2,4,2,3,3,4,4,3,4,4,3,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,11
1,1,1,3,4,4,4,4,4,4,4,5,4,3,4,4,4,3,4,5,4,3,3,4,4,4,4,5,5,5,5,4,11
1,1,3,3,3,3,3,3,3,3,3,2,3,2,1,1,3,3,3,3,5,5,1,3,3,3,3,3,3,3,3,3,11
1,1,3,5,2,3,3,3,4,3,3,4,2,2,2,2,3,4,3,1,5,2,1,2,2,1,3,4,4,2,2,3,11
1,1,2,3,1,1,5,4,3,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,3,0,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,4,4,4,3,3,4,4,3,3,4,5,2,4,2,3,4,4,3,4,3,2,4,3,2,3,3,4,1,3,2,11
1,1,4,4,4,4,4,4,4,1,2,4,4,3,5,3,1,3,3,2,5,5,4,4,4,5,4,4,5,4,4,4,11
1,1,3,4,2,2,4,2,4,3,4,4,4,3,4,3,3,4,4,3,4,3,3,3,3,2,3,3,3,3,2,2,11
1,1,0,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,1,4,1,1,1,3,1,1,1,4,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,4,3,3,1,1,11
1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,11
1,1,0,4,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,3,4,1,1,3,1,4,2,1,3,1,1,2,2,1,5,2,2,5,4,3,3,1,3,3,2,3,3,1,3,11
1,1,3,4,2,2,3,2,3,3,3,3,3,3,4,3,3,4,3,3,5,3,3,3,3,3,3,3,3,3,3,3,11
1,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,3,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,1,5,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,3,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,3,0,4,4,4,2,3,5,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,11
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,2,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,11
1,3,2,4,3,4,4,5,4,3,4,5,4,4,4,5,4,3,5,4,4,3,5,4,5,4,5,5,4,4,3,4,11
1,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,2,0,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,11
1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,4,5,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,1,3,4,3,2,4,2,3,2,2,4,3,5,5,4,2,2,4,2,2,4,1,2,3,4,2,4,2,2,5,11
1,1,3,4,3,4,3,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,11
1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,4,4,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,2,4,4,4,4,4,4,3,2,1,1,1,2,11
1,1,4,4,2,2,2,2,2,1,3,3,3,3,3,2,3,4,4,3,4,4,4,4,4,3,4,4,3,2,4,3,11
1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,3,5,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,11
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,3,4,3,3,4,3,2,1,1,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,11
1,1,3,3,3,3,3,3,3,3,3,4,5,3,5,4,3,4,3,5,2,3,4,2,3,4,3,3,3,4,3,4,11
1,1,3,4,2,2,5,2,1,2,2,4,3,2,3,5,5,5,3,2,5,5,5,5,3,5,2,4,4,2,2,5,11
1,1,3,4,2,2,3,2,2,2,2,3,3,1,4,3,2,3,2,2,4,3,2,3,3,3,3,2,1,2,3,3,11
1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,4,5,4,4,3,3,4,3,4,5,5,4,4,2,4,5,4,4,5,5,5,5,5,5,5,5,5,3,4,5,11
1,1,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,4,3,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,3,4,2,4,4,2,4,4,3,2,3,2,4,2,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,11
1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,3,0,4,1,1,4,4,4,2,3,5,1,2,1,1,4,4,4,3,4,4,4,4,3,2,3,4,5,2,4,3,11
1,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,3,0,5,3,3,3,3,4,4,5,5,4,5,5,3,3,4,4,5,4,5,4,4,4,4,2,3,3,4,3,3,11
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,2,1,5,3,3,3,3,4,2,2,3,3,2,3,3,3,3,4,5,3,2,3,4,3,3,2,2,2,3,3,3,11
1,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,3,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,3,0,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11
1,3,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,0,5,1,1,1,2,2,2,3,2,3,4,3,3,3,2,2,3,2,2,3,2,2,3,2,3,2,3,2,3,11
1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,4,5,3,3,5,3,5,1,3,5,4,3,5,1,5,5,5,3,5,5,3,5,5,5,5,5,5,3,3,5,11
1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,4,4,1,2,5,2,4,2,3,4,4,4,5,3,4,4,4,3,5,4,4,5,3,2,5,5,4,5,2,1,11
1,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,3,4,3,4,4,4,4,2,3,3,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,4,4,3,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,1,4,4,4,4,4,3,2,2,3,2,2,2,2,3,3,4,3,5,4,3,3,3,3,3,3,3,3,3,3,11
1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,1,3,3,4,3,4,5,4,4,4,4,3,4,3,4,5,4,5,4,4,4,5,4,4,4,5,4,5,4,4,11
1,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,4,5,3,3,3,2,2,2,2,2,2,2,2,2,3,5,1,1,4,3,3,3,3,3,3,3,3,3,3,3,11
1,1,1,4,5,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,3,5,2,2,3,2,3,2,3,3,2,3,2,3,3,3,4,4,2,3,3,3,2,3,4,3,3,3,2,3,11
1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11
1,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11
1,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,11
1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11
1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
1,1,1,3,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,0,1,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,4,4,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,5,1,5,4,4,2
1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,4,4,3,4,5,4,3,4,5,4,3,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,2
1,3,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,4,2,2,2,4,2,3,3,3,3,3,3,3,1,3,3,1,3,5,4,3,2,3,3,1,2,4,4,3,4,2
1,1,0,1,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2
1,1,0,1,1,2,2,2,2,4,5,5,5,5,5,4,3,2,3,3,3,3,2,3,4,4,3,3,3,3,3,3,2
1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,2,5,1,2,4,2,3,3,2,3,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,3,4,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2
1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,4,3,3,2,5,4,2,3,3,2,4,2,4,2,2,3,2,3,5,4,3,2,4,3,3,1,2,3,3,3,2
1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,4,2,2,4,5,2,2,1,2,1,3,2,2,1,3,3,3,1,4,4,4,1,1,1,1,1,1,5,5,3,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,4,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,3,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,3,1,1,1,1,1,1,4,1,2,2
1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,0,1,1,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,3,2,2,2,4,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,0,1,3,4,3,2,4,2,4,3,5,4,3,4,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,2,2
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,0,1,3,4,5,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,2
1,1,2,3,4,4,5,4,4,5,4,5,4,5,4,4,4,4,4,5,4,4,5,4,3,4,5,4,3,4,5,4,2
1,1,1,1,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,3,2,3,3,3,3,3,3,3,2,1,1,2,2,3,3,3,2,2,3,4,4,4,4,4,4,3,3,3,3,2
1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
1,1,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,2,4,3,3,1,3,3,3,3,3,3,3,3,2
1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,4,2,2,1,2,2,3,3,3,3,3,2,3,3,4,4,3,3,4,4,4,3,3,4,3,3,3,2,4,2,2
1,1,1,2,3,4,4,4,3,5,4,4,5,4,5,4,4,3,4,5,4,4,4,5,4,4,4,3,4,5,4,4,2
1,1,0,1,4,2,2,2,3,3,3,3,2,2,4,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,3,2
1,1,1,2,4,4,4,4,4,4,4,2,3,4,4,4,3,3,4,4,4,3,4,3,3,3,3,3,2,3,3,3,2
1,1,2,3,3,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2
1,1,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,4,3,4,4,4,4,4,2
1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
1,1,0,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,0,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
